                              ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL POTOSI,,,
,,,
POTOSI,LLALLAGUA,PUESTO DE SALUD JACHOJO,Sin registro
POTOSI,LLALLAGUA,SAUTA,Sin registro
POTOSI,LLALLAGUA,SIGLO XX,Sin registro
POTOSI,LLALLAGUA,UYUNI,Sin registro
POTOSI,LLICA,BELLA VISTA,Sin registro
POTOSI,LLICA,CHACOMA - POTOSI,chacoma
POTOSI,LLICA,HUANAQUE,HUANAQUE
POTOSI,LLICA,LLICA,Sin registro
POTOSI,LLICA,PALAYA,palaya
POTOSI,LLICA,SEJCIHUA,sejcihua
POTOSI,LLICA,TRES CRUCES,Sin registro
POTOSI,LLICA,VILLA AROMA,villa aroma
POTOSI,MOJINETE,CASA GRANDE,Casa Grande
POTOSI,MOJINETE,LA CIENEGA,LA CIENEGA
POTOSI,MOJINETE,MOJINETE,MOJINETE
POTOSI,OCURI,CKARA CKARA (OCURI),Comunidad Ckara Ckara
POTOSI,OCURI,CKARI MAYU,ckarimayu
POTOSI,OCURI,JUTHY,Juthy
POTOSI,OCURI,LUYUPAMPA,luyupampa
POTOSI,OCURI,MARAGUA,maragua
POTOSI,OCURI,MARCOMA,marcoma
POTOSI,OCURI,MILLUNI,milluni
POTOSI,OCURI,MURIFAYA,ocuri
POTOSI,OCURI,PUCALOMA,pucaloma
POTOSI,OCURI,ROCO ROCO,Comunidad rocoroco
POTOSI,OCURI,TAWA RREJA,tawareja
POTOSI,OCURI,YURIMATA,Yurimata
POTOSI,POCOATA,CAMPAYA,campaya
POTOSI,POCOATA,COLLANA TUICA,COLLANA TUICA
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,POCOATA,COLLPAKASA,Collpak"asa
POTOSI,POCOATA,HUANCARANI,COMUNIDAD HUANCARANI
POTOSI,POCOATA,LAHUATA,Lahuata
POTOSI,POCOATA,PACOTANCA,Pacotanca
POTOSI,POCOATA,PISAKA,COTA
POTOSI,POCOATA,QUESIMPUCO,QUESIMPUCO
,,,
POTOSI,POCOATA,SAN MIGUEL DE KHARI,Comunidad san miguel municipio pocoata
POTOSI,POCOATA,SANTA BARBARA,Zona 1 pocoata
POTOSI,POCOATA,SANTA MARIA TURBERIA,Comunidad Turberia
POTOSI,POCOATA,SARIJCHI,sarijchi
POTOSI,POCOATA,SUKI,comunidad de suki
POTOSI,POCOATA,TOLAPAMPA,Tolapampa
POTOSI,POCOATA,TOTORA,"LOC, TOTORA"
POTOSI,POCOATA,UREKA,ureka
POTOSI,POCOATA,VILLA ALCARAPI,Villa Alcarapi
,,,
POTOSI,POCOATA,VIRGEN DEL CARMEN TOMOYO,TOMOYO
POTOSI,POCOATA,YACUACO,YAHUACO
POTOSI,PORCO,AGUA DE CASTILLA,AGUA DE CATILLA
POTOSI,PORCO,CARMA,Comunidad Carma
POTOSI,PORCO,CHAQUILLA,Comunidad Chaquilla
POTOSI,PORCO,PORCO,Calle Roma s/n
,,,A 15 KILOMETROS SOBRE LA CERRETERA
POTOSI,POTOSI,AZANGARO,POTOSI-SUCRE
POTOSI,POTOSI,C.S. EMERGENCIA (SEDES),Sin registro
POTOSI,POTOSI,C.S. PENAL DE CANTUMARCA,Sin registro
POTOSI,POTOSI,CANTUMARCA,plaza CANTUMARCA
,,CENTRO MULTIFUNCIONAL PARA,
,,PERSONAS CON DISCAPACIDAD,
POTOSI,POTOSI,POTOSI,Sin registro
POTOSI,POTOSI,CERRO DE PLATA,Mina Pailaviri CERRO RICO DE POTOSI
POTOSI,POTOSI,CHAQUILLA ALTA,Sin registro
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,POTOSI,CHULLCHUCANI,Sin registro
POTOSI,POTOSI,HUARI HUARI,Huari Huari
POTOSI,POTOSI,LAS DELICIAS,Villa Montes s/n
,,,
POTOSI,POTOSI,PAILAVIRI,"Campamento Pailaviri, pabellón nº 87"
,,,
POTOSI,POTOSI,PARY ORKO,FINAL INTEGRACIÓN S/N-ZONA PARI ORCKO
POTOSI,POTOSI,PLAN 40,Calle Japón s/n
,,,
POTOSI,POTOSI,POTOSI,CALLE LINAREZ ESQUINA TOPATER S/N
POTOSI,POTOSI,SAGRADA FAMILIA,AVENIDA TUMUSLA S/N
POTOSI,POTOSI,SAN ANCELMO,AV. HUAYNAMAYU S/N
,,,CALLE CANCHAS BLANCAS S/N-ZONA VILLA
POTOSI,POTOSI,SAN BENITO,SANTIAGO
POTOSI,POTOSI,SAN CRISTOBAL,SAGARNAGA ESQ. CORTEZ
,,,
POTOSI,POTOSI,SAN GERARDO,Final Smith entre Casi esq. Calle Almagro
POTOSI,POTOSI,SAN PEDRO,CALLE COSTANERA ESQUINA TORREZ
POTOSI,POTOSI,SAN ROQUE,Sin registro
,,,
,,,COMUNIDAD DE SANTIAGO DE OCKORURO
